mac_fill,flood_pressure,avg_age
0.5,0.0,0.0053
0.4,0.0,0.0042
0.4,0.0,0.0017
0.4,0.0,0.0025
0.4,0.0,0.025
0.4,0.0,0.0333
0.4,0.0,0.0417
0.3,0.0,0.0333
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.3,0.333,0.0006
0.3,0.0,0.0
