mac_fill,flood_pressure,avg_age
0.6,0.0,0.0
0.7,0.0,0.0012
1.1,0.0,0.0197
1.1,0.0,0.0333
1.0,0.0,0.045
1.1,0.091,0.0242
1.1,0.0,0.0038
1.1,0.0,0.0515
1.0,0.0,0.0767
1.0,0.0,0.009
1.1,0.091,0.0727
1.1,0.0,0.0803
1.0,0.0,0.08
1.0,0.0,0.09
0.9,0.0,0.0852
0.8,0.0,0.0604
0.7,0.0,0.0524
0.7,0.0,0.0238
0.6,0.0,0.0111
0.7,0.0,0.0048
0.6,0.0,0.0028
0.6,0.0,0.0006
0.6,0.0,0.0008
0.5,0.0,0.0
0.5,0.0,0.0
0.5,0.0,0.0
0.5,0.0,0.0
0.5,0.0,0.0003
0.4,0.0,0.0004
0.9,0.0,0.0
0.9,0.0,0.0015
0.9,0.0,0.0015
0.8,0.0,0.0035
0.8,0.0,0.0042
0.8,0.0,0.0017
0.7,0.0,0.001
0.6,0.0,0.0008
0.5,0.0,0.0
0.5,0.0,0.0
0.7,0.0,0.0017
0.6,0.0,0.0006
0.7,0.0,0.0014
0.7,0.0,0.0019
0.6,0.0,0.0014
0.7,0.0,0.019
0.6,0.0,0.0111
0.6,0.0,0.0167
0.6,0.0,0.0222
1.2,0.5,0.0007
1.2,0.0,0.0015
1.2,0.0,0.0024
1.1,0.0,0.0023
1.0,0.0,0.0027
1.0,0.1,0.0017
0.9,0.0,0.0015
0.9,0.0,0.0026
0.8,0.0,0.0017
0.8,0.125,0.0017
0.8,0.0,0.0021
0.8,0.0,0.0021
0.7,0.0,0.0019
0.6,0.0,0.0017
0.6,0.0,0.0167
0.7,0.0,0.0214
0.7,0.0,0.0238
0.7,0.0,0.031
0.6,0.0,0.0333
0.5,0.0,0.0233
0.8,0.375,0.0229
0.8,0.0,0.0027
0.8,0.0,0.0312
0.8,0.0,0.0417
0.8,0.0,0.0521
0.7,0.0,0.0381
0.7,0.0,0.0476
0.7,0.0,0.0571
0.7,0.0,0.0667
1.0,0.3,0.04
1.0,0.0,0.0053
0.9,0.0,0.0052
0.9,0.0,0.0063
0.9,0.0,0.0074
0.9,0.0,0.0074
0.9,0.0,0.0083
0.9,0.0,0.0926
0.8,0.0,0.0875
0.8,0.0,0.0958
1.0,0.2,0.035
0.9,0.0,0.0333
0.9,0.0,0.05
0.9,0.0,0.0611
0.9,0.0,0.0444
0.9,0.0,0.0519
0.9,0.0,0.0059
0.9,0.0,0.0059
0.9,0.0,0.007
1.0,0.1,0.0072
1.0,0.0,0.0075
1.0,0.0,0.0085
0.9,0.0,0.0081
0.9,0.0,0.0907
0.9,0.0,0.01
0.9,0.0,0.1093
0.8,0.0,0.1083
0.8,0.0,0.0117
0.7,0.0,0.0107
0.6,0.0,0.01
0.6,0.0,0.0106
0.6,0.0,0.0111
0.6,0.0,0.0117
0.5,0.0,0.01
0.5,0.0,0.0103
0.4,0.0,0.0075
0.4,0.0,0.0667
0.4,0.0,0.0067
0.4,0.0,0.0667
0.6,0.0,0.05
0.5,0.0,0.0533
0.6,0.167,0.0444
0.6,0.0,0.05
0.5,0.0,0.0333
0.5,0.0,0.0333
0.5,0.0,0.0033
0.5,0.0,0.0033
0.5,0.0,0.0333
0.5,0.0,0.0333
0.7,0.0,0.0286
0.7,0.0,0.0381
0.7,0.0,0.0476
0.7,0.0,0.0571
0.7,0.0,0.0667
0.7,0.0,0.0045
0.7,0.0,0.0055
0.7,0.0,0.0643
0.7,0.0,0.0069
0.6,0.0,0.0278
0.6,0.0,0.0306
0.6,0.0,0.0036
0.6,0.0,0.0417
0.6,0.0,0.0053
0.6,0.0,0.0053
0.5,0.0,0.0033
0.5,0.0,0.0367
0.4,0.0,0.0
0.4,0.0,0.0
0.5,0.0,0.0
0.5,0.0,0.0003
0.5,0.0,0.0067
0.4,0.0,0.0
0.4,0.0,0.0167
0.5,0.0,0.001
0.5,0.0,0.001
0.5,0.0,0.002
0.5,0.0,0.03
0.5,0.0,0.04
0.4,0.0,0.0375
0.4,0.0,0.0458
0.3,0.0,0.0333
0.3,0.0,0.0039
0.3,0.0,0.0444
0.3,0.0,0.05
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.5,0.6,0.0
0.4,0.0,0.0008
0.5,0.2,0.002
0.5,0.0,0.003
0.5,0.0,0.004
0.5,0.0,0.005
0.5,0.0,0.06
0.5,0.0,0.07
0.5,0.0,0.08
0.5,0.0,0.09
0.6,0.167,0.0722
0.5,0.0,0.05
0.5,0.0,0.0057
0.4,0.0,0.0029
0.4,0.0,0.025
0.4,0.0,0.0083
0.4,0.0,0.0167
0.4,0.0,0.0167
0.4,0.0,0.0208
0.4,0.0,0.025
0.4,0.0,0.0029
0.4,0.0,0.0033
0.4,0.0,0.0037
0.4,0.0,0.0042
0.4,0.0,0.0046
0.4,0.0,0.0046
0.4,0.0,0.005
0.7,0.429,0.0031
0.7,0.0,0.004
0.7,0.143,0.001
0.7,0.0,0.0014
0.7,0.0,0.019
0.7,0.0,0.0238
0.7,0.0,0.0286
0.7,0.0,0.0033
0.7,0.0,0.0405
0.7,0.0,0.0043
0.7,0.0,0.0069
0.7,0.0,0.0079
0.8,0.25,0.0054
0.7,0.0,0.004
0.7,0.0,0.005
0.7,0.0,0.006
1.1,0.364,0.0039
1.1,0.0,0.0424
1.0,0.0,0.0433
1.0,0.0,0.055
1.0,0.0,0.0667
0.9,0.0,0.063
1.0,0.0,0.0583
0.9,0.0,0.063
0.8,0.0,0.0646
0.8,0.0,0.0075
0.8,0.0,0.0854
0.8,0.0,0.0854
0.8,0.0,0.0958
0.8,0.0,0.1062
0.8,0.0,0.1167
1.1,0.273,0.0636
1.0,0.0,0.035
0.9,0.0,0.0093
0.9,0.0,0.0185
0.8,0.0,0.0146
0.9,0.111,0.0074
0.8,0.0,0.0083
0.8,0.0,0.0019
0.8,0.0,0.0417
0.8,0.0,0.0052
0.7,0.0,0.0017
0.6,0.0,0.0025
0.7,0.143,0.0026
0.6,0.0,0.0031
0.5,0.0,0.0017
0.4,0.0,0.0008
0.5,0.0,0.001
0.6,0.167,0.0017
0.6,0.0,0.0022
0.6,0.0,0.0022
0.6,0.0,0.0003
0.6,0.0,0.0028
0.6,0.0,0.0028
0.5,0.0,0.0
0.6,0.167,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.8,0.25,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0
0.9,0.222,0.0
1.0,0.1,0.0067
1.0,0.0,0.0133
0.9,0.0,0.0148
0.8,0.0,0.0167
0.7,0.0,0.031
0.7,0.0,0.0381
0.6,0.0,0.0278
0.6,0.0,0.0333
0.5,0.0,0.0233
0.4,0.0,0.0083
0.4,0.0,0.0008
0.4,0.0,0.0008
0.4,0.0,0.0008
0.3,0.0,0.0006
0.5,0.2,0.001
0.5,0.0,0.0013
0.5,0.0,0.0017
0.5,0.0,0.0017
0.5,0.0,0.0013
0.5,0.0,0.0023
0.4,0.0,0.0
0.5,0.2,0.0003
0.4,0.0,0.0
0.5,0.0,0.01
0.7,0.286,0.001
0.6,0.0,0.0003
0.6,0.0,0.0006
0.6,0.0,0.0008
0.6,0.0,0.0111
0.6,0.0,0.0
0.7,0.143,0.0
0.7,0.0,0.0005
0.7,0.0,0.001
0.7,0.0,0.0031
0.7,0.0,0.0262
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.5,0.0,0.0
0.5,0.0,0.0
0.5,0.0,0.0003
0.5,0.0,0.0007
0.5,0.0,0.01
0.5,0.0,0.0013
0.6,0.0,0.0022
0.7,0.286,0.0007
0.7,0.0,0.0014
0.6,0.0,0.0011
0.7,0.143,0.0017
0.6,0.0,0.0017
0.6,0.0,0.0017
0.5,0.0,0.001
0.4,0.0,0.0
0.6,0.0,0.0
0.5,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.5,0.0,0.0003
0.6,0.0,0.0006
0.5,0.0,0.0003
0.6,0.0,0.0
0.6,0.0,0.0
0.7,0.143,0.0024
0.9,0.333,0.0056
1.0,0.1,0.0117
0.9,0.0,0.0111
0.8,0.0,0.0083
0.8,0.0,0.0146
0.8,0.0,0.0021
0.8,0.0,0.0063
0.8,0.0,0.0104
0.8,0.0,0.0167
0.7,0.0,0.0143
0.7,0.0,0.0095
0.6,0.0,0.0056
0.6,0.0,0.0111
0.5,0.0,0.0033
0.5,0.0,0.0
0.4,0.0,0.0042
0.5,0.2,0.01
0.5,0.0,0.01
0.5,0.0,0.0017
0.6,0.167,0.0011
0.6,0.0,0.0006
0.6,0.0,0.0003
0.5,0.0,0.0007
0.6,0.167,0.0008
0.6,0.0,0.0006
0.6,0.0,0.0008
0.5,0.0,0.0007
0.5,0.0,0.0003
0.4,0.0,0.0004
0.5,0.2,0.0033
0.5,0.0,0.0067
0.5,0.0,0.0067
0.4,0.0,0.0042
0.4,0.25,0.0083
0.5,0.2,0.0013
0.5,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.5,0.2,0.0033
0.5,0.0,0.0
0.5,0.0,0.0033
0.5,0.0,0.0033
0.5,0.0,0.0
0.5,0.0,0.0
0.4,0.0,0.0
0.5,0.0,0.01
0.5,0.0,0.01
0.5,0.0,0.001
0.5,0.0,0.01
0.4,0.0,0.0042
0.5,0.2,0.0067
0.5,0.0,0.0133
0.5,0.0,0.0133
0.5,0.0,0.02
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.7,0.429,0.0007
0.6,0.0,0.0
0.7,0.0,0.0071
0.7,0.0,0.0095
0.7,0.0,0.0
0.7,0.0,0.0143
0.6,0.0,0.0111
0.6,0.0,0.0167
0.6,0.0,0.0194
0.6,0.0,0.0222
0.6,0.0,0.0278
0.6,0.0,0.0033
0.6,0.0,0.0389
0.6,0.0,0.0444
0.6,0.0,0.0044
0.6,0.0,0.005
0.6,0.0,0.0556
0.6,0.0,0.0611
0.6,0.0,0.0667
0.8,0.0,0.0292
0.8,0.0,0.0333
0.8,0.0,0.0375
0.8,0.0,0.0521
0.7,0.0,0.0024
0.7,0.0,0.0048
0.7,0.0,0.0071
0.7,0.0,0.0095
0.7,0.0,0.0119
0.9,0.0,0.0015
0.9,0.0,0.0013
0.8,0.0,0.0004
0.8,0.0,0.0063
0.8,0.0,0.0104
0.8,0.0,0.0083
0.8,0.0,0.0125
0.8,0.0,0.0017
0.7,0.0,0.0007
0.7,0.0,0.0095
0.8,0.125,0.0146
0.8,0.0,0.0167
0.7,0.0,0.0262
0.7,0.0,0.031
0.7,0.0,0.0029
0.6,0.0,0.0017
0.6,0.0,0.0194
0.6,0.0,0.0167
0.8,0.25,0.0187
0.8,0.0,0.0021
0.8,0.0,0.0027
0.8,0.0,0.0292
0.8,0.0,0.0354
0.8,0.0,0.0125
0.8,0.0,0.0229
0.8,0.0,0.0208
0.7,0.0,0.0143
0.7,0.0,0.0214
0.7,0.0,0.0238
0.7,0.0,0.031
0.7,0.0,0.0405
0.6,0.0,0.0306
0.6,0.0,0.0333
0.6,0.0,0.0036
0.6,0.0,0.0361
0.6,0.0,0.0389
0.6,0.0,0.0417
0.5,0.0,0.0
0.7,0.286,0.0048
0.6,0.0,0.0
0.7,0.0,0.0
0.6,0.0,0.0028
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.7,0.0,0.0024
0.6,0.0,0.0
0.7,0.0,0.0
1.0,0.3,0.0
1.0,0.0,0.0
